age,gender,region,account_type,tenure_years,credit_score,account_balance,num_products,monthly_transactions,complaints_12mo,debt_to_income,digital_engagement,has_active_loan,has_credit_card,annual_income_cleaned,complaints_12mo_missing,credit_score_missing,gender_missing,account_age_days,balance_income_ratio,txn_per_product,complaint_txn_ratio,low_engagement_flag
55,Male,Cebu,Checking,27.7,734.0,82143.2,2.0,22.0,0.0,0.377,80.3,1,1.0,49119.0,0,0,0,7654,1.672330462719674,7.333333333333333,0.0,0
27,Female,Cebu,Savings,2.8,787.0,204132.05,,7.0,0.0,0.559,59.6,1,0.0,102000.0,0,0,0,2525,2.0012946078235165,,0.0,0
42,Female,Visayas,Checking,1.2,692.0,143955.82,1.0,20.0,0.0,0.338,15.5,0,1.0,74700.0,0,0,0,2971,1.9271194109514445,10.0,0.0,1
65,Non-binary,Davao,Checking,2.5,684.0,8732.44,1.0,21.0,2.0,0.114,47.4,1,1.0,41920.0,0,0,0,11870,0.2083120228957941,10.5,0.09090909090909091,0
57,Female,Metro Manila,Savings,3.1,798.0,86269.47,2.0,17.0,0.0,0.227,77.1,0,0.0,36608.0,0,0,0,7822,2.3565742460020602,5.666666666666667,0.0,0
42,Female,Metro Manila,Savings,12.2,730.0,78221.64,3.0,22.0,3.0,0.413,56.0,0,1.0,72897.0,0,0,0,11401,1.0730433351019515,5.5,0.13043478260869565,0
18,Female,Visayas,Premium,12.7,793.0,82972.08,,21.0,3.0,0.023,68.1,1,1.0,37136.0,0,0,0,10965,2.2342761740027393,,0.13636363636363635,0
35,Prefer not to say,Visayas,Checking,7.6,724.0,146837.88,2.0,20.0,2.0,0.149,66.9,1,1.0,49316.0,0,0,0,8883,2.9774896584682966,6.666666666666667,0.09523809523809523,0
26,Male,Metro Manila,Savings,1.1,775.0,29213.41,3.0,15.0,0.0,0.345,63.7,1,0.0,50000.0,0,0,0,6587,0.5842681999883146,3.75,0.0,0
27,Female,Luzon,Premium,31.5,621.0,59416.83,1.0,16.0,0.0,0.038,79.2,0,0.0,21396.0,0,0,0,11955,2.7770064496739106,8.0,0.0,0
26,Female,Luzon,Premium,15.5,679.0,48519.32,3.0,21.0,4.0,0.096,19.2,1,1.0,23813.0,0,0,0,11210,2.0375139628758445,5.25,0.18181818181818182,1
39,Female,Cebu,Checking,16.2,524.0,67659.0,,18.0,0.0,0.375,44.0,1,1.0,40007.0,0,0,0,9638,1.6911790436250862,,0.0,0
41,Male,Metro Manila,Checking,0.6,764.0,77001.79,1.0,22.0,0.0,0.258,78.4,1,0.0,27570.0,0,0,0,3348,2.7929557489012344,11.0,0.0,0
20,Male,Metro Manila,Premium,1.6,747.0,20857.39,1.0,15.0,0.0,0.278,54.3,1,1.0,29429.0,0,0,0,2418,0.7087359407146442,7.5,0.0,0
42,Female,Mindanao,Checking,15.3,653.0,99481.85,1.0,20.0,2.0,0.322,61.9,1,1.0,35138.0,0,0,0,11595,2.831175650212557,10.0,0.09523809523809523,0
50,Male,Luzon,Checking,2.8,706.0,28720.24,1.0,16.0,0.0,0.13,61.6,0,1.0,162070.0,0,0,0,9077,0.17720886036788297,8.0,0.0,0
21,Female,Metro Manila,Checking,1.2,651.0,83969.21,2.0,13.0,1.0,0.148,84.5,0,1.0,37568.0,0,0,0,5008,2.235125904966058,4.333333333333333,0.07142857142857142,0
18,Prefer not to say,Luzon,Savings,3.3,590.0,103796.79,3.0,20.0,1.0,0.084,39.8,0,1.0,41212.0,0,0,0,2884,2.5186059884859113,5.0,0.047619047619047616,1
52,Female,Mindanao,Savings,9.6,820.0,73446.63,4.0,17.0,1.0,0.355,79.1,0,0.0,118001.0,0,0,1,11667,0.6224237930134285,3.4,0.05555555555555555,0
56,Male,Davao,Checking,3.0,707.0,134095.81,1.0,25.0,1.0,0.52,78.8,0,0.0,124022.0,0,0,0,9064,1.0812259921539629,12.5,0.038461538461538464,0
75,Male,Cebu,Savings,8.4,732.0,15942.65,4.0,17.0,1.0,0.21,51.9,0,1.0,15000.0,0,0,0,3100,1.0628433332624772,3.4,0.05555555555555555,0
55,Female,Luzon,Savings,0.3,582.0,99101.14,1.0,15.0,1.0,0.258,78.6,0,0.0,45438.0,0,0,1,7655,2.1810189708574095,7.5,0.0625,0
59,Female,Luzon,Premium,7.0,819.0,41738.43,1.0,14.0,0.0,0.371,89.7,1,1.0,42475.0,0,0,0,9080,0.9826587404124153,7.0,0.0,0
18,Male,Visayas,Checking,0.2,803.0,57343.68,2.0,16.0,0.0,0.408,51.7,1,1.0,26031.0,0,0,0,721,2.2028996195995965,5.333333333333333,0.0,0
69,Female,Visayas,Savings,1.3,685.0,2683.58,1.0,24.0,0.0,0.132,61.6,1,0.0,20930.0,0,0,0,7346,0.12821691351513537,12.0,0.0,0
64,Female,Luzon,Savings,0.4,596.0,58089.2,1.0,14.0,0.0,0.384,81.5,1,1.0,36773.0,0,0,0,8397,1.5796698664351652,7.0,0.0,0
38,Female,Cebu,Premium,15.7,651.0,67146.59,2.0,18.0,0.0,0.265,52.5,0,0.0,47559.0,0,0,0,4259,1.411858743846341,6.0,0.0,0
31,Female,Davao,Checking,0.7,815.0,370542.13,1.0,18.0,0.0,0.205,62.3,0,0.0,151077.0,0,0,0,1272,2.4526706910883016,9.0,0.0,0
56,Male,Cebu,Premium,12.0,684.0,248779.24,1.0,21.0,0.0,0.159,61.6,0,1.0,116651.0,0,1,0,3437,2.132679874136247,10.5,0.0,0
49,Male,Metro Manila,Savings,3.0,671.0,10080.92,2.0,25.0,2.0,0.367,74.8,0,1.0,35714.0,0,0,0,9160,0.2822680181362416,8.333333333333334,0.07692307692307693,0
47,Male,Metro Manila,Savings,12.4,771.0,16930.15,,18.0,0.0,0.124,86.7,0,1.0,31288.0,0,0,0,2681,0.541106814096743,,0.0,0
45,Female,Davao,Premium,2.3,814.0,161376.73,1.0,13.0,0.0,0.243,66.5,1,0.0,120152.0,1,0,0,566,1.3431048172203286,6.5,0.0,0
61,Male,Metro Manila,Checking,0.9,649.0,15821.62,1.0,25.0,0.0,0.337,80.1,0,1.0,35000.0,0,0,0,12263,0.4520462857013701,12.5,0.0,0
58,Female,Metro Manila,Checking,0.5,662.0,36503.08,1.0,21.0,0.0,0.258,86.4,1,0.0,15979.0,0,0,0,11163,2.284440828444556,10.5,0.0,0
51,Male,Luzon,Business,3.7,607.0,66577.69,1.0,18.0,1.0,0.418,61.6,1,0.0,32671.0,0,0,0,10476,2.0378222276013034,9.0,0.05263157894736842,0
58,Female,Metro Manila,Savings,4.1,548.0,100443.26,3.0,20.0,2.0,0.441,56.7,1,1.0,49423.0,0,0,1,3188,2.032318151426819,5.0,0.09523809523809523,0
66,Male,Cebu,Savings,14.0,718.0,24483.18,3.0,15.0,2.0,0.34,60.4,1,1.0,47338.0,0,0,0,1023,0.5171992901998986,3.75,0.125,0
30,Male,Visayas,Checking,2.1,658.0,81609.55,1.0,16.0,0.0,0.258,46.4,1,1.0,30018.0,0,0,0,5022,2.718687120970128,8.0,0.0,0
24,Female,Metro Manila,Business,0.6,644.0,108978.32,4.0,18.0,0.0,0.296,20.3,0,0.0,146328.0,0,0,0,10546,0.7447537040023458,3.6,0.0,1
34,Female,Metro Manila,Savings,4.4,740.0,235652.74,1.0,16.0,0.0,0.208,59.6,0,0.0,133090.0,0,0,0,8702,1.7706269441598117,8.0,0.0,0
39,Female,Metro Manila,Checking,0.7,655.0,17241.45,4.0,20.0,2.0,0.394,30.1,0,1.0,17895.0,0,0,0,5227,0.963478625260493,4.0,0.09523809523809523,1
47,Male,Luzon,Checking,1.1,687.0,135269.05,2.0,13.0,0.0,0.409,76.4,1,1.0,55666.0,0,0,0,7761,2.430012036028635,4.333333333333333,0.0,0
40,Male,Metro Manila,Checking,3.1,786.0,41796.04,2.0,28.0,0.0,0.059,19.4,0,0.0,41943.0,0,0,0,11913,0.9964961971962784,9.333333333333334,0.0,1
33,Male,Luzon,Savings,0.2,548.0,26078.25,2.0,22.0,0.0,0.258,89.9,0,1.0,32831.0,0,0,0,7408,0.7943178702813098,7.333333333333333,0.0,0
41,Female,Metro Manila,Checking,2.2,624.0,62016.68,4.0,18.0,0.0,0.239,84.0,0,1.0,93541.0,0,0,0,2271,0.662989277422061,3.6,0.0,0
51,Male,Davao,Savings,1.7,836.0,88210.16,1.0,17.0,0.0,0.095,78.8,1,1.0,65000.0,0,0,0,8108,1.3570793845945066,8.5,0.0,0
46,Male,Metro Manila,Savings,0.7,724.0,104661.03,3.0,11.0,4.0,0.271,51.5,1,1.0,36407.0,0,0,0,3291,2.8747501853249444,2.75,0.3333333333333333,0
24,Male,Davao,Checking,2.3,676.0,72206.0,1.0,13.0,0.0,0.045,52.6,0,1.0,34826.0,0,0,0,3788,2.073336013263845,6.5,0.0,0
42,Male,Cebu,Savings,0.2,667.0,152591.94,1.0,23.0,0.0,0.258,82.9,0,0.0,68868.0,1,0,0,10506,2.2157161526076594,11.5,0.0,0
26,Female,Metro Manila,Savings,2.2,614.0,82760.83,2.0,19.0,1.0,0.318,40.2,1,1.0,59028.0,0,0,0,962,1.4020605475130097,6.333333333333333,0.05,0
31,Male,Davao,Savings,2.1,799.0,12197.05,1.0,22.0,1.0,0.428,38.7,1,1.0,23619.0,0,0,0,5311,0.5164083999950714,11.0,0.043478260869565216,1
28,Male,Luzon,Savings,0.2,796.0,90492.48,1.0,15.0,1.0,0.32,43.3,0,0.0,48516.0,0,0,0,4448,1.8652090031769888,7.5,0.0625,0
39,Male,Davao,Savings,1.6,728.0,94068.42,3.0,19.0,1.0,0.28,72.1,0,1.0,73577.0,0,0,0,883,1.2785030647990745,4.75,0.05,0
48,Female,Davao,Business,1.9,713.0,94716.51,4.0,13.0,1.0,0.085,28.9,1,1.0,84225.0,0,0,0,6195,1.124565271580593,2.6,0.07142857142857142,1
18,Female,Cebu,Premium,11.9,643.0,13122.44,1.0,11.0,0.0,0.215,74.3,0,0.0,26985.0,0,0,0,8549,0.4862864554201858,5.5,0.0,0
45,Male,Metro Manila,Checking,0.3,725.0,26138.32,2.0,12.0,1.0,0.37,68.1,0,1.0,38472.0,0,0,0,2929,0.679411520048882,4.0,0.07692307692307693,0
42,Female,Metro Manila,Savings,9.4,606.0,35069.17,3.0,19.0,1.0,0.258,58.7,0,1.0,16783.0,0,0,0,7082,2.089565035923877,4.75,0.05,0
61,Male,Cebu,Savings,2.6,679.0,136802.14,2.0,24.0,1.0,0.05,55.6,1,0.0,59924.0,0,0,0,3695,2.282927374636491,8.0,0.04,0
32,Female,Cebu,Checking,0.9,614.0,217413.32,2.0,15.0,0.0,0.288,35.1,0,0.0,92162.0,0,0,0,5025,2.359034309125681,5.0,0.0,1
69,Female,Visayas,Business,3.0,850.0,50901.15,3.0,9.0,2.0,0.258,44.0,1,0.0,22282.0,0,0,1,5887,2.2844066958852705,2.25,0.2,0
33,Female,Cebu,Checking,1.4,685.0,53253.1,4.0,23.0,0.0,0.505,83.7,0,0.0,100644.0,0,0,0,4065,0.5291234450088518,4.6,0.0,0
33,Female,Visayas,Checking,1.9,684.0,126108.81,1.0,18.0,1.0,0.116,61.6,1,0.0,51690.0,0,1,0,2446,2.439713871107763,9.0,0.05263157894736842,0
47,Female,Luzon,Savings,2.2,718.0,320332.59,,12.0,0.0,0.057,24.0,1,1.0,131600.0,0,0,1,5504,2.434138221866002,,0.0,1
46,Female,Luzon,Savings,5.8,663.0,173965.12,2.0,19.0,0.0,0.306,50.7,1,0.0,87673.0,0,0,0,9331,1.9842496549452597,6.333333333333333,0.0,0
35,Female,Davao,Savings,4.2,684.0,16762.37,2.0,13.0,1.0,0.294,74.3,1,1.0,15000.0,0,1,0,5405,1.1174913332588339,4.333333333333333,0.07142857142857142,0
29,Female,Metro Manila,Premium,2.9,684.0,80327.97,4.0,18.0,0.0,0.146,63.8,1,1.0,92631.0,0,1,0,8923,0.8671823687440795,3.6,0.0,0
33,Male,Luzon,Checking,19.3,629.0,7204.48,1.0,21.0,0.0,0.553,18.3,1,1.0,51243.0,0,0,0,5649,0.14059442265010647,10.5,0.0,1
53,Female,Mindanao,Savings,3.2,684.0,44350.8,2.0,18.0,0.0,0.392,39.1,1,1.0,23479.0,0,1,0,9182,1.8889560883389858,6.0,0.0,1
32,Female,Cebu,Savings,3.9,768.0,56653.62,2.0,18.0,0.0,0.217,96.5,1,0.0,33000.0,0,0,0,6818,1.7167763635843403,6.0,0.0,0
23,Female,Mindanao,Checking,1.8,653.0,53423.1,1.0,12.0,0.0,0.208,61.4,0,0.0,58429.0,0,0,0,4806,0.9143250782845107,6.0,0.0,0
33,Male,Visayas,Checking,7.2,672.0,93181.33,1.0,22.0,0.0,0.258,42.6,0,1.0,139620.0,0,0,0,8390,0.6673924222842903,11.0,0.0,0
51,Female,Metro Manila,Checking,2.1,769.0,394764.38,3.0,24.0,3.0,0.151,86.3,1,0.0,148230.0,0,0,0,11897,2.6631881535271997,6.0,0.12,0
70,Female,Visayas,Savings,1.4,850.0,77468.73,2.0,22.0,0.0,0.211,66.7,0,1.0,43258.0,0,0,0,3621,1.7908532525361585,7.333333333333333,0.0,0
32,Female,Davao,Business,5.7,638.0,247166.46,2.0,18.0,0.0,0.306,97.5,0,1.0,85985.0,0,0,0,7699,2.874529976125202,6.0,0.0,0
34,Female,Cebu,Checking,1.4,684.0,124999.45,1.0,18.0,0.0,0.306,50.1,1,1.0,44193.0,0,1,0,4158,2.8284898060138826,9.0,0.0,0
18,Male,Metro Manila,Checking,3.0,671.0,146572.72,1.0,14.0,0.0,0.369,93.1,0,0.0,81927.0,0,0,0,7449,1.7890648992177298,7.0,0.0,0
30,Female,Visayas,Premium,0.0,690.0,144804.54,5.0,28.0,0.0,0.241,79.4,1,1.0,63040.0,0,0,0,1885,2.297026332450872,4.666666666666667,0.0,0
34,Male,Cebu,Checking,2.5,692.0,59020.3,2.0,26.0,0.0,0.21,90.0,0,0.0,23901.0,0,0,0,5086,2.469365298419758,8.666666666666666,0.0,0
53,Male,Luzon,Premium,9.3,769.0,46453.15,2.0,18.0,0.0,0.046,77.8,1,1.0,69585.0,0,0,0,10420,0.6675741898301708,6.0,0.0,0
39,Male,Luzon,Checking,1.4,742.0,46099.06,1.0,23.0,1.0,0.396,33.6,0,0.0,51732.0,0,0,0,6370,0.8911130441333969,11.5,0.041666666666666664,1
54,Female,Luzon,Checking,4.5,587.0,144388.91,2.0,21.0,5.0,0.284,56.3,1,1.0,57616.0,0,0,0,3418,2.5060557830723056,7.0,0.22727272727272727,0
63,Male,Davao,Savings,4.8,811.0,102198.05,2.0,16.0,0.0,0.431,70.7,0,0.0,38551.0,1,0,0,3015,2.6509831132097488,5.333333333333333,0.0,0
26,Male,Visayas,Checking,11.0,594.0,182848.14,3.0,22.0,0.0,0.111,76.2,0,1.0,71214.0,0,0,0,7937,2.567586991285877,5.5,0.0,0
31,Female,Luzon,Checking,5.5,665.0,75966.99,4.0,20.0,0.0,0.226,40.9,1,0.0,42864.0,0,0,0,4422,1.7722795352330096,4.0,0.0,0
35,Female,Mindanao,Savings,12.1,549.0,4591.56,4.0,15.0,1.0,0.383,49.8,0,0.0,29543.0,0,0,0,5156,0.15541955792724438,3.0,0.0625,0
43,Male,Cebu,Savings,15.9,807.0,63699.1,2.0,19.0,1.0,0.407,41.0,0,1.0,130096.0,0,0,0,10221,0.48963150288640983,6.333333333333333,0.05,0
43,Prefer not to say,Mindanao,Savings,11.3,659.0,34275.58,2.0,17.0,0.0,0.375,80.6,0,1.0,37735.0,0,0,0,3380,0.9083233072503426,5.666666666666667,0.0,0
37,Male,Metro Manila,Business,6.2,584.0,60286.72,4.0,19.0,1.0,0.483,61.6,1,1.0,21028.0,0,0,0,11323,2.8669735589277643,3.8,0.05,0
49,Male,Mindanao,Checking,14.6,838.0,86333.37,1.0,16.0,0.0,0.451,58.4,0,1.0,77406.0,0,0,0,7746,1.1153317572137131,8.0,0.0,0
51,Male,Cebu,Savings,1.0,744.0,113507.32,4.0,18.0,0.0,0.094,80.3,1,0.0,40879.0,0,0,0,5288,2.7766657696426855,3.6,0.0,0
42,Male,Mindanao,Checking,1.5,850.0,48845.64,1.0,19.0,1.0,0.391,44.8,0,1.0,28256.0,0,0,0,9345,1.7286820497689452,9.5,0.05,0
43,Male,Luzon,Savings,6.5,653.0,245113.1,1.0,20.0,0.0,0.603,86.7,0,1.0,90000.0,0,0,0,8711,2.723478888858628,10.0,0.0,0
38,Male,Metro Manila,Savings,5.3,684.0,72747.02,1.0,21.0,4.0,0.255,92.2,1,1.0,99734.0,0,1,0,5655,0.7294104317411374,10.5,0.18181818181818182,0
38,Female,Metro Manila,Savings,0.9,840.0,70067.05,1.0,15.0,0.0,0.046,76.7,0,0.0,26425.0,0,0,0,10255,2.6515439923310673,7.5,0.0,0
41,Male,Luzon,Checking,3.9,745.0,122905.91,4.0,18.0,0.0,0.338,75.6,1,1.0,160375.0,0,0,0,5960,0.7663657677270999,3.6,0.0,0
60,Female,Mindanao,Savings,3.7,789.0,31373.37,2.0,20.0,2.0,0.197,56.0,0,0.0,36367.0,0,0,0,1381,0.8626878763477139,6.666666666666667,0.09523809523809523,0
41,Male,Mindanao,Savings,2.1,699.0,118767.82,1.0,7.0,2.0,0.636,61.3,0,1.0,44385.0,0,0,0,3477,2.675854905876403,3.5,0.25,0
49,Male,Metro Manila,Checking,6.8,707.0,32813.21,3.0,24.0,0.0,0.258,28.5,0,1.0,17991.0,0,0,0,9836,1.8238680450323013,6.0,0.0,1
43,Female,Mindanao,Checking,0.1,627.0,22884.96,1.0,22.0,0.0,0.388,79.9,1,1.0,41727.0,0,0,0,1409,0.5484448917835347,11.0,0.0,0
49,Female,Cebu,Business,6.0,790.0,33620.96,2.0,18.0,0.0,0.394,50.3,1,1.0,28832.0,0,0,0,581,1.1660987790938506,6.0,0.0,0
46,Female,Cebu,Savings,11.6,675.0,124366.16,1.0,15.0,0.0,0.073,60.3,0,1.0,59000.0,0,0,0,9160,2.1079010169134254,7.5,0.0,0
51,Male,Visayas,Savings,1.9,842.0,69674.78,2.0,15.0,0.0,0.286,41.4,0,0.0,39549.0,0,0,0,4553,1.7617330399817508,5.0,0.0,0
29,Male,Mindanao,Savings,0.1,763.0,193957.24,1.0,15.0,0.0,0.374,53.7,0,1.0,107861.0,0,0,0,7804,1.798214739323776,7.5,0.0,0
49,Male,Davao,Savings,2.4,698.0,9853.26,4.0,15.0,0.0,0.483,78.1,0,1.0,26700.0,1,0,0,10440,0.3690359550423582,3.0,0.0,0
28,Non-binary,Mindanao,Premium,4.1,698.0,39019.59,2.0,19.0,2.0,0.32,57.4,0,1.0,42000.0,0,0,0,952,0.929037857120737,6.333333333333333,0.1,0
54,Female,Luzon,Savings,0.2,556.0,111717.43,2.0,16.0,0.0,0.133,61.6,1,1.0,56375.0,0,0,0,9177,1.9816839024038724,5.333333333333333,0.0,0
53,Female,Davao,Checking,11.2,672.0,11937.13,1.0,16.0,0.0,0.258,43.0,0,1.0,43968.0,0,0,0,7210,0.2714958606197349,8.0,0.0,0
44,Male,Metro Manila,Checking,3.3,684.0,48503.14,1.0,22.0,0.0,0.109,22.0,1,1.0,107511.0,0,1,0,3864,0.4511458362358164,11.0,0.0,1
32,Female,Metro Manila,Savings,3.4,722.0,8300.6,3.0,21.0,0.0,0.29,14.0,1,0.0,52514.0,0,0,0,4627,0.15806451612602232,5.25,0.0,1
46,Male,Visayas,Business,8.1,622.0,28845.9,2.0,20.0,1.0,0.293,81.8,1,1.0,22436.0,0,0,0,3204,1.2856970938988368,6.666666666666667,0.047619047619047616,0
39,Female,Metro Manila,Savings,0.1,609.0,91008.92,3.0,20.0,1.0,0.068,32.0,0,0.0,52962.0,0,0,0,1308,1.7183814810294478,5.0,0.047619047619047616,1
18,Male,Davao,Premium,0.5,832.0,99696.87,2.0,20.0,3.0,0.332,76.2,1,1.0,40569.0,0,0,0,10950,2.4574643199867516,6.666666666666667,0.14285714285714285,0
27,Male,Metro Manila,Checking,0.5,585.0,223882.68,2.0,15.0,3.0,0.435,57.8,0,0.0,86871.0,0,0,0,4570,2.577185481891803,5.0,0.1875,0
28,Female,Metro Manila,Savings,7.9,437.0,35328.22,1.0,26.0,0.0,0.353,38.7,1,1.0,23000.0,0,0,0,12052,1.5360095651506083,13.0,0.0,1
53,Male,Luzon,Checking,0.2,696.0,34471.88,4.0,12.0,0.0,0.109,63.6,0,1.0,33912.0,0,0,0,4574,1.016509790014847,2.4,0.0,0
20,Female,Luzon,Savings,27.3,804.0,123500.4,3.0,18.0,0.0,0.258,72.7,0,0.0,59000.0,0,0,0,1420,2.0932271186085893,4.5,0.0,0
57,Female,Davao,Savings,5.3,544.0,132548.79,3.0,20.0,0.0,0.385,90.7,1,0.0,85451.0,0,0,0,2253,1.5511672186217698,5.0,0.0,0
41,Female,Cebu,Savings,0.5,589.0,42220.63,1.0,16.0,1.0,0.036,61.6,1,0.0,42283.0,0,0,0,1804,0.9985249390772053,8.0,0.058823529411764705,0
38,Male,Luzon,Checking,2.1,615.0,111590.0,2.0,17.0,0.0,0.131,69.2,1,0.0,76781.0,0,0,0,3579,1.453354345457166,5.666666666666667,0.0,0
47,Male,Metro Manila,Checking,1.7,843.0,503152.68,3.0,14.0,0.0,0.301,61.6,1,0.0,298201.0,0,0,0,4109,1.6872937381105788,3.5,0.0,0
18,Female,Metro Manila,Savings,8.4,640.0,258548.57,2.0,18.0,0.0,0.205,37.0,0,0.0,103732.0,0,0,0,1693,2.4924668375959933,6.0,0.0,1
57,Female,Luzon,Checking,35.0,672.0,211947.53,2.0,23.0,0.0,0.496,64.8,0,1.0,76434.0,0,0,0,12214,2.7729482952249924,7.666666666666667,0.0,0
36,Male,Metro Manila,Savings,8.2,675.0,169641.2,,20.0,1.0,0.538,79.6,1,1.0,76905.0,0,0,0,7052,2.2058539756556033,,0.047619047619047616,0
22,Male,Luzon,Savings,2.2,850.0,44806.42,4.0,22.0,0.0,0.277,79.9,1,0.0,72410.0,0,0,0,1403,0.6187877364919377,4.4,0.0,0
49,Male,Cebu,Checking,4.4,708.0,25156.51,4.0,13.0,1.0,0.248,42.4,1,0.0,78405.0,0,0,0,9232,0.32085338944811104,2.6,0.07142857142857142,0
58,Female,Luzon,Business,0.5,850.0,170699.06,3.0,14.0,0.0,0.34,58.8,1,0.0,91284.0,0,0,0,1993,1.869977871238443,3.5,0.0,0
40,Female,Metro Manila,Savings,0.1,556.0,32839.36,1.0,18.0,0.0,0.258,76.9,1,0.0,15752.0,1,0,0,8311,2.084773996820418,9.0,0.0,0
39,Female,Metro Manila,Checking,9.0,834.0,27907.43,2.0,22.0,0.0,0.508,76.4,0,1.0,15749.0,0,0,0,5814,1.772012826098672,7.333333333333333,0.0,0
26,Male,Luzon,Business,1.4,542.0,94492.4,3.0,13.0,0.0,0.258,61.6,0,1.0,41366.0,0,0,0,5119,2.2843011168040346,3.25,0.0,0
56,Female,Metro Manila,Business,0.0,684.0,148857.63,3.0,15.0,1.0,0.314,78.7,0,0.0,55000.0,0,1,0,741,2.7065023635871546,3.75,0.0625,0
56,Female,Luzon,Savings,6.5,787.0,120456.43,3.0,20.0,3.0,0.333,11.4,1,0.0,91341.0,0,0,0,8485,1.318755323443812,5.0,0.14285714285714285,1
66,Female,Mindanao,Premium,4.4,705.0,65939.49,2.0,23.0,1.0,0.23,37.6,0,1.0,61571.0,0,0,0,11840,1.0709504474335168,7.666666666666667,0.041666666666666664,1
34,Female,Luzon,Premium,0.1,731.0,132975.73,3.0,23.0,2.0,0.172,58.5,1,1.0,54363.0,0,0,0,10576,2.446070489074443,5.75,0.08333333333333333,0
29,Male,Cebu,Checking,2.1,664.0,52060.96,2.0,13.0,1.0,0.344,75.8,0,1.0,19354.0,0,0,0,1513,2.6899328302836656,4.333333333333333,0.07142857142857142,0
26,Prefer not to say,Cebu,Checking,5.4,514.0,61835.25,1.0,19.0,0.0,0.298,21.4,0,0.0,21916.0,0,0,0,7406,2.8214660520705666,9.5,0.0,1
22,Male,Metro Manila,Savings,1.2,582.0,124934.24,2.0,15.0,0.0,0.449,53.5,0,0.0,44282.0,0,0,0,7517,2.8213323697479487,5.0,0.0,0
20,Female,Visayas,Savings,2.4,684.0,99763.49,1.0,19.0,4.0,0.184,61.6,0,0.0,66743.0,0,1,0,2169,1.494740871679506,9.5,0.2,0
50,Male,Luzon,Savings,0.0,619.0,277586.75,2.0,20.0,0.0,0.245,72.1,1,1.0,123297.0,0,0,0,9748,2.2513666187964723,6.666666666666667,0.0,0
29,Male,Visayas,Savings,5.1,664.0,72372.1,1.0,26.0,0.0,0.186,29.3,0,1.0,67000.0,0,0,0,7505,1.0801805969988034,13.0,0.0,1
48,Male,Metro Manila,Savings,23.5,762.0,122517.1,2.0,13.0,1.0,0.348,40.7,0,0.0,51854.0,0,0,0,11682,2.362731901061389,4.333333333333333,0.07142857142857142,0
41,Male,Luzon,Savings,6.2,632.0,209303.89,1.0,20.0,0.0,0.216,63.4,0,0.0,92024.0,0,0,0,7401,2.27444894807578,10.0,0.0,0
58,Female,Metro Manila,Checking,1.0,594.0,33968.47,1.0,15.0,1.0,0.258,33.3,0,0.0,45602.0,0,0,0,6585,0.7448899170925641,7.5,0.0625,1
38,Female,Visayas,Checking,3.0,665.0,30436.72,1.0,18.0,1.0,0.161,77.6,1,1.0,47267.0,0,0,1,8874,0.643931707097046,9.0,0.05263157894736842,0
46,Male,Davao,Savings,5.5,656.0,258024.22,5.0,33.0,0.0,0.078,64.0,1,0.0,102341.0,0,0,0,8271,2.5212204297151564,5.5,0.0,0
42,Female,Metro Manila,Savings,0.7,735.0,149165.72,1.0,22.0,0.0,0.397,61.6,0,0.0,60284.0,0,0,0,2185,2.474383252563294,11.0,0.0,0
42,Male,Metro Manila,Business,0.1,721.0,129252.59,2.0,16.0,5.0,0.598,91.1,0,0.0,48132.0,0,0,0,7594,2.6853775034761616,5.333333333333333,0.29411764705882354,0
54,Male,Metro Manila,Savings,2.5,726.0,12542.03,2.0,14.0,1.0,0.145,61.2,0,0.0,44000.0,0,0,0,2044,0.28504613635715803,4.666666666666667,0.06666666666666667,0
42,Prefer not to say,Luzon,Business,1.4,769.0,63539.95,1.0,19.0,1.0,0.117,61.6,1,0.0,69556.0,0,0,0,7399,0.913507821023154,9.5,0.05,0
36,Male,Luzon,Checking,10.0,767.0,8549.83,3.0,17.0,1.0,0.407,34.3,0,1.0,26000.0,0,0,0,4022,0.3288396153719677,4.25,0.05555555555555555,1
41,Female,Luzon,Savings,0.9,699.0,89378.1,1.0,15.0,5.0,0.258,86.8,0,0.0,33979.0,0,0,0,5532,2.6303923010497545,7.5,0.3125,0
38,Male,Cebu,Savings,6.1,589.0,38171.64,2.0,18.0,0.0,0.126,45.3,0,1.0,85928.0,0,0,0,7591,0.4442281910384947,6.0,0.0,0
39,Female,Metro Manila,Checking,3.4,726.0,77103.03,2.0,8.0,0.0,0.316,68.7,0,0.0,28444.0,0,0,0,9350,2.710695752963342,2.6666666666666665,0.0,0
33,Female,Davao,Savings,3.2,684.0,73187.83,1.0,19.0,3.0,0.235,51.6,1,1.0,101638.0,0,1,1,11605,0.7200833349660553,9.5,0.15,0
36,Female,Luzon,Checking,11.3,765.0,133385.4,1.0,23.0,0.0,0.046,38.7,0,0.0,65454.0,0,0,1,9454,2.037849482047883,11.5,0.0,1
23,Female,Davao,Savings,6.6,669.0,62208.81,,14.0,0.0,0.335,58.1,1,1.0,23106.0,0,0,0,572,2.6923227731891144,,0.0,0
18,Non-binary,Luzon,Premium,0.9,585.0,6114.97,1.0,16.0,4.0,0.287,19.6,0,1.0,19824.0,0,0,0,3771,0.30846297415715984,8.0,0.23529411764705882,1
